"pk_person_features","person_uri","occupation_sec1","coded_employer"
15194,http://www.wikidata.org/entity/Q60025,university-teacher,education
15196,http://www.wikidata.org/entity/Q60028237,university-teacher,education
15197,http://www.wikidata.org/entity/Q60030,university-teacher,education
15203,http://www.wikidata.org/entity/Q6003901,politician,publisher
15209,http://www.wikidata.org/entity/Q60058894,university-teacher,education
15210,http://www.wikidata.org/entity/Q60059431,lawyer,organization
15212,http://www.wikidata.org/entity/Q60080,university-teacher,publisher
15215,http://www.wikidata.org/entity/Q60103415,research-fellow,organization
15217,http://www.wikidata.org/entity/Q601364,university-teacher,publisher
15218,http://www.wikidata.org/entity/Q60154048,university-teacher,education
15219,http://www.wikidata.org/entity/Q6015496,writer,organization
15221,http://www.wikidata.org/entity/Q60169802,university-teacher,education
15224,http://www.wikidata.org/entity/Q60194614,university-teacher,university
15225,http://www.wikidata.org/entity/Q60195435,university-teacher,education
15227,http://www.wikidata.org/entity/Q60208,university-teacher,education
15228,http://www.wikidata.org/entity/Q60215364,university-teacher,publisher
15232,http://www.wikidata.org/entity/Q60285,university-teacher,publisher
15237,http://www.wikidata.org/entity/Q60301835,researcher,publisher
15240,http://www.wikidata.org/entity/Q60331105,academic,university
15241,http://www.wikidata.org/entity/Q6033181,politician,publisher
15244,http://www.wikidata.org/entity/Q6037233,university-teacher,school
15248,http://www.wikidata.org/entity/Q6039667,historian,publisher
15249,http://www.wikidata.org/entity/Q60412,university-teacher,agency
15250,http://www.wikidata.org/entity/Q604210,university-teacher,education
15253,http://www.wikidata.org/entity/Q6043498,university-teacher,publisher
15259,http://www.wikidata.org/entity/Q6046261,university-teacher,publisher
15261,http://www.wikidata.org/entity/Q60469113,economist,education
15263,http://www.wikidata.org/entity/Q60491339,researcher,education
15264,http://www.wikidata.org/entity/Q60500394,university-teacher,education
15270,http://www.wikidata.org/entity/Q6053015,teacher,publisher
15271,http://www.wikidata.org/entity/Q6055336,university-teacher,education
15274,http://www.wikidata.org/entity/Q605655,university-teacher,education
15275,http://www.wikidata.org/entity/Q60566181,university-teacher,publisher
15280,http://www.wikidata.org/entity/Q60635232,trade-unionist,education
15281,http://www.wikidata.org/entity/Q606450,university-teacher,education
15283,http://www.wikidata.org/entity/Q60655912,economist,education
15284,http://www.wikidata.org/entity/Q60657988,university-teacher,education
15286,http://www.wikidata.org/entity/Q60664478,university-teacher,publisher
15297,http://www.wikidata.org/entity/Q60691752,university-teacher,publisher
15301,http://www.wikidata.org/entity/Q60713446,university-teacher,education
15305,http://www.wikidata.org/entity/Q60734537,researcher,university
15306,http://www.wikidata.org/entity/Q60735,university-teacher,education
15307,http://www.wikidata.org/entity/Q60737487,researcher,publisher
15309,http://www.wikidata.org/entity/Q60738330,university-teacher,education
15310,http://www.wikidata.org/entity/Q6076274,economist,education
15312,http://www.wikidata.org/entity/Q6078131,writer,publisher
15314,http://www.wikidata.org/entity/Q60804,university-teacher,education
15320,http://www.wikidata.org/entity/Q60828399,journalist,publisher
15321,http://www.wikidata.org/entity/Q60829055,university-teacher,publisher
15322,http://www.wikidata.org/entity/Q60832405,university-teacher,education
15323,http://www.wikidata.org/entity/Q60832446,university-teacher,education
15329,http://www.wikidata.org/entity/Q60835801,university-teacher,publisher
15332,http://www.wikidata.org/entity/Q6085487,university-teacher,agency
15334,http://www.wikidata.org/entity/Q6087042,historian,agency
15341,http://www.wikidata.org/entity/Q60933144,social-worker,education
15342,http://www.wikidata.org/entity/Q6094637,university-teacher,education
15343,http://www.wikidata.org/entity/Q6094980,politician,university
15344,http://www.wikidata.org/entity/Q6095256,politician,education
15346,http://www.wikidata.org/entity/Q6095778,politician,publisher
15347,http://www.wikidata.org/entity/Q6096743,university-teacher,education
15349,http://www.wikidata.org/entity/Q6098378,professor,publisher
15350,http://www.wikidata.org/entity/Q6098542,university-teacher,publisher
15356,http://www.wikidata.org/entity/Q61000395,university-teacher,publisher
15359,http://www.wikidata.org/entity/Q61034723,university-teacher,university
15360,http://www.wikidata.org/entity/Q61034850,university-teacher,education
15365,http://www.wikidata.org/entity/Q61059945,university-teacher,publisher
15368,http://www.wikidata.org/entity/Q61063884,historian,GLAM
15371,http://www.wikidata.org/entity/Q61070881,political-scientist,other
15373,http://www.wikidata.org/entity/Q61075937,politician,publisher
15375,http://www.wikidata.org/entity/Q61082,university-teacher,organization
15376,http://www.wikidata.org/entity/Q6108475,university-teacher,publisher
15390,http://www.wikidata.org/entity/Q611241,philosopher,other
15392,http://www.wikidata.org/entity/Q61126723,writer,publisher
15393,http://www.wikidata.org/entity/Q61126891,university-teacher,university
15394,http://www.wikidata.org/entity/Q61127069,historian,publisher
15404,http://www.wikidata.org/entity/Q61157894,university-teacher,education
15418,http://www.wikidata.org/entity/Q61183920,university-teacher,publisher
15419,http://www.wikidata.org/entity/Q6118610,university-teacher,education
15420,http://www.wikidata.org/entity/Q6121582,university-teacher,publisher
15421,http://www.wikidata.org/entity/Q6125086,political-scientist,university
15426,http://www.wikidata.org/entity/Q6128074,university-teacher,education
15427,http://www.wikidata.org/entity/Q6128452,criminologist,education
15429,http://www.wikidata.org/entity/Q6130493,university-teacher,education
15431,http://www.wikidata.org/entity/Q6132422,university-teacher,education
15437,http://www.wikidata.org/entity/Q6140465,economist,facility
15442,http://www.wikidata.org/entity/Q6142656,researcher,university
15444,http://www.wikidata.org/entity/Q6144743,university-teacher,education
15445,http://www.wikidata.org/entity/Q6145946,historian,university
15449,http://www.wikidata.org/entity/Q61482036,philosopher,publisher
15450,http://www.wikidata.org/entity/Q6148231,writer,facility
15453,http://www.wikidata.org/entity/Q6148588,university-teacher,university
15454,http://www.wikidata.org/entity/Q6148615,university-teacher,organization
15456,http://www.wikidata.org/entity/Q6149590,university-teacher,education
15458,http://www.wikidata.org/entity/Q6149969,historian,publisher
15459,http://www.wikidata.org/entity/Q6151077,writer,education
15460,http://www.wikidata.org/entity/Q6153129,historian,education
15462,http://www.wikidata.org/entity/Q6156113,university-teacher,publisher
15464,http://www.wikidata.org/entity/Q61616,philosopher,publisher
15465,http://www.wikidata.org/entity/Q61620065,historian,organization
15468,http://www.wikidata.org/entity/Q6163721,anthropologist,publisher
15472,http://www.wikidata.org/entity/Q6165701,politician,publisher
15475,http://www.wikidata.org/entity/Q6166421,political-scientist,education
15477,http://www.wikidata.org/entity/Q61674,university-teacher,publisher
15480,http://www.wikidata.org/entity/Q61685812,linguist,university
15484,http://www.wikidata.org/entity/Q6170456,university-teacher,education
15487,http://www.wikidata.org/entity/Q61717438,university-teacher,university
15490,http://www.wikidata.org/entity/Q61729410,university-teacher,education
15492,http://www.wikidata.org/entity/Q6173913,university-teacher,education
15493,http://www.wikidata.org/entity/Q61740265,jurist,education
15494,http://www.wikidata.org/entity/Q61740563,university-teacher,education
15499,http://www.wikidata.org/entity/Q6174804,criminologist,education
15500,http://www.wikidata.org/entity/Q6174954,university-teacher,organization
15505,http://www.wikidata.org/entity/Q61785774,jurist,university
15508,http://www.wikidata.org/entity/Q61823412,university-teacher,university
15509,http://www.wikidata.org/entity/Q61824093,university-teacher,university
15515,http://www.wikidata.org/entity/Q61829564,psychologist,education
15518,http://www.wikidata.org/entity/Q618470,professor,education
15520,http://www.wikidata.org/entity/Q6185534,university-teacher,university
15521,http://www.wikidata.org/entity/Q6185563,politician,university
15523,http://www.wikidata.org/entity/Q61866958,university-teacher,school
15527,http://www.wikidata.org/entity/Q61874740,philosopher,education
15528,http://www.wikidata.org/entity/Q6187630,writer,education
15531,http://www.wikidata.org/entity/Q61886248,psychologist,education
15539,http://www.wikidata.org/entity/Q61954,university-teacher,publisher
15540,http://www.wikidata.org/entity/Q61956,university-teacher,agency
15541,http://www.wikidata.org/entity/Q61961532,university-teacher,education
15545,http://www.wikidata.org/entity/Q61983298,university-teacher,university
15552,http://www.wikidata.org/entity/Q6202245,psychologist,education
15553,http://www.wikidata.org/entity/Q6203047,university-teacher,organization
15555,http://www.wikidata.org/entity/Q6205405,university-teacher,agency
15557,http://www.wikidata.org/entity/Q62056571,university-teacher,education
15559,http://www.wikidata.org/entity/Q62057946,university-teacher,education
15568,http://www.wikidata.org/entity/Q62096468,university-teacher,publisher
15570,http://www.wikidata.org/entity/Q6211431,historian,education
15572,http://www.wikidata.org/entity/Q6213177,biographer,education
15573,http://www.wikidata.org/entity/Q6213697,university-teacher,education
15577,http://www.wikidata.org/entity/Q6216355,university-teacher,education
15583,http://www.wikidata.org/entity/Q6219620,university-teacher,agency
15585,http://www.wikidata.org/entity/Q6220167,university-teacher,education
15586,http://www.wikidata.org/entity/Q6220990,writer,education
15587,http://www.wikidata.org/entity/Q622194,writer,institution
15588,http://www.wikidata.org/entity/Q62239,university-teacher,university
15589,http://www.wikidata.org/entity/Q6225292,university-teacher,publisher
15590,http://www.wikidata.org/entity/Q6226804,anthropologist,education
15592,http://www.wikidata.org/entity/Q62274494,university-teacher,education
15593,http://www.wikidata.org/entity/Q6227764,academic,agency
15594,http://www.wikidata.org/entity/Q6227842,politician,publisher
15595,http://www.wikidata.org/entity/Q6228166,university-teacher,education
15597,http://www.wikidata.org/entity/Q62309,university-teacher,publisher
15600,http://www.wikidata.org/entity/Q6234932,criminologist,education
15601,http://www.wikidata.org/entity/Q6234987,university-teacher,education
15602,http://www.wikidata.org/entity/Q62389051,radio-personality,publisher
15604,http://www.wikidata.org/entity/Q6239580,researcher,agency
15605,http://www.wikidata.org/entity/Q6239685,university-teacher,education
15607,http://www.wikidata.org/entity/Q6241437,university-teacher,university
15609,http://www.wikidata.org/entity/Q6243249,university-teacher,education
15612,http://www.wikidata.org/entity/Q6245134,university-teacher,education
15616,http://www.wikidata.org/entity/Q62478,university-teacher,education
15625,http://www.wikidata.org/entity/Q62559657,university-teacher,other
15626,http://www.wikidata.org/entity/Q62559683,university-teacher,education
15631,http://www.wikidata.org/entity/Q6257096,sociology-professor,education
15633,http://www.wikidata.org/entity/Q6257583,university-teacher,education
15635,http://www.wikidata.org/entity/Q62587941,university-teacher,organization
