person_uri,labelPer,birthYear,gender,labelPlace,geometry,REGION,NAME_ENGL,coded_country,periodsActivity,pk_person_features,occupation_sec1,coded_employer
http://www.wikidata.org/entity/Q675264,Garabet Ibrăileanu,1871,male,Târgu Frumos,POINT (27.013056 47.209722),Eastern Europe,Romania,Central Europe,1896-1920,16164,other,education
http://www.wikidata.org/entity/Q1913314,Max Rumpf,1878,male,Berne,POINT (8.483333 53.183333),Western Europe,Germany,Germany,1921-1945,9814,university-teacher,organization
http://www.wikidata.org/entity/Q2898000,Bernard Groethuysen,1880,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1921-1945,11575,university-teacher,publisher
http://www.wikidata.org/entity/Q79151,Othmar Spann,1878,male,Altmannsdorf,POINT (16.3256 48.1655),Western Europe,Austria,Austria Hungary,1921-1945,16877,university-teacher,university
http://www.wikidata.org/entity/Q2440796,Henri Hubert,1872,male,6th arrondissement of Paris,POINT (2.332233 48.850531),Western Europe,France,France,1896-1920,10902,anthropologist,education
http://www.wikidata.org/entity/Q6095256,Quintiliano Saldaña,1878,male,Saldaña,POINT (-4.737278 42.520167),Southern Europe,Spain,Spain Port.,1921-1945,15344,politician,education
http://www.wikidata.org/entity/Q335142,Alexander Bogdanov,1873,male,Sokółka,POINT (23.496733 53.405014),Eastern Europe,Poland,Poland,1896-1920,12342,writer,university
http://www.wikidata.org/entity/Q77320,Leopold von Wiese,1876,male,Kłodzko,POINT (16.655 50.438611),Eastern Europe,Poland,Poland,1921-1945,16811,university-teacher,publisher
http://www.wikidata.org/entity/Q3302630,Maxime Leroy,1873,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1896-1920,12242,historian,publisher
http://www.wikidata.org/entity/Q254478,Frances Perkins,1880,female,Boston,POINT (-71.057778 42.360278),Northern America,United States,United States Can.,1921-1945,11021,writer,education
http://www.wikidata.org/entity/Q326584,André Siegfried,1875,male,Le Havre,POINT (0.108056 49.494167),Western Europe,France,France,1896-1920,12176,university-teacher,education
http://www.wikidata.org/entity/Q76521,Max Scheler,1874,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1896-1920,16765,university-teacher,publisher
http://www.wikidata.org/entity/Q326000,Maurice Halbwachs,1877,male,Reims,POINT (4.028611 49.265278),Western Europe,France,France,1921-1945,12166,philosopher,education
http://www.wikidata.org/entity/Q2576683,Willem Adriaan Bonger,1876,male,Amsterdam,POINT (4.883333 52.366667),Western Europe,Netherlands,Belgium Netherl.,1921-1945,11073,university-teacher,institute
http://www.wikidata.org/entity/Q75038736,C.W.A. Veditz,1872,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1896-1920,16679,historian,education
http://www.wikidata.org/entity/Q311538,Alfred L. Kroeber,1876,male,Hoboken,POINT (-74.0325 40.745),Northern America,United States,United States Can.,1921-1945,11961,anthropologist,education
http://www.wikidata.org/entity/Q3371199,Paul Fauconnet,1874,male,Saint-Denis,POINT (2.353889 48.935556),Western Europe,France,France,1896-1920,12365,university-teacher,university
http://www.wikidata.org/entity/Q11486870,Tongo Takebe,1871,male,Yokogoshi,POINT (139.145694 37.856278),Eastern Asia,Japan,Japan,1896-1920,5356,politician,university
http://www.wikidata.org/entity/Q501148,Andreas Walther,1879,male,Cuxhaven,POINT (8.7 53.866667),Western Europe,Germany,Germany,1921-1945,13656,university-teacher,publisher
http://www.wikidata.org/entity/Q9377990,Wołodymyr Starosolski,1878,male,Jarosław,POINT (22.67776 50.01623),Eastern Europe,Poland,Poland,1921-1945,17814,university-teacher,university
http://www.wikidata.org/entity/Q20821261,Albert Benedict Wolfe,1876,male,Arlington,POINT (-89.24694 41.47222),Northern America,United States,United States Can.,1921-1945,10256,economist,education
http://www.wikidata.org/entity/Q93397,Max Adler,1873,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1896-1920,17730,university-teacher,university
http://www.wikidata.org/entity/Q9146168,Aleksander Wóycicki,1878,male,Mistów,POINT (21.6 52.21667),Eastern Europe,Poland,Poland,1921-1945,17447,university-teacher,publisher
http://www.wikidata.org/entity/Q9152997,Andrzej Mytkowicz,1873,male,Czeluśnica,POINT (21.55 49.733333),Eastern Europe,Poland,Poland,1896-1920,17459,university-teacher,university
http://www.wikidata.org/entity/Q215779,Arthur Ruppin,1876,male,Rawicz,POINT (16.8575 51.609167),Eastern Europe,Poland,Poland,1921-1945,10459,politician,university
http://www.wikidata.org/entity/Q14946693,Minnie Louise Haskins,1875,female,Oldland,POINT (-2.4833 51.4375),Northern Europe,United Kingdom,United Kingdom,1896-1920,8408,writer,education
http://www.wikidata.org/entity/Q15078902,Max Hermann Baege,1875,male,Jeßnitz,POINT (12.29992 51.68307),Western Europe,Germany,Germany,1896-1920,8450,psychologist,education
http://www.wikidata.org/entity/Q558729,Sextil Pușcariu,1877,male,Brașov,POINT (25.610556 45.652222),Eastern Europe,Romania,Central Europe,1921-1945,14387,university-teacher,publisher
http://www.wikidata.org/entity/Q4710283,Albert Galloway Keller,1874,male,Springfield,POINT (-83.804167 39.926944),Northern America,United States,United States Can.,1896-1920,13389,university-teacher,education
http://www.wikidata.org/entity/Q1002184,Félix Somló,1873,male,Bratislava,POINT (17.112778 48.144722),Eastern Europe,Slovakia,Central Europe,1896-1920,9,university-teacher,university
http://www.wikidata.org/entity/Q5126703,Clarence Perry,1872,male,Truxton,POINT (-76.028611 42.711944),Northern America,United States,United States Can.,1896-1920,13780,university-teacher,education
http://www.wikidata.org/entity/Q2546459,Walter Sulzbach,1889,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1921-1945,11034,university-teacher,agency
http://www.wikidata.org/entity/Q319816,Pitirim Sorokin,1889,male,Turya,POINT (50.645917 62.8245),European Russia,Russian Federation,Russian Federation,1921-1945,12142,university-teacher,education
http://www.wikidata.org/entity/Q61785774,Fritz Sander,1889,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1921-1945,15505,other,university
http://www.wikidata.org/entity/Q76515,Erich Rothacker,1888,male,Pforzheim,POINT (8.702953 48.890885),Western Europe,Germany,Germany,1921-1945,16764,university-teacher,publisher
http://www.wikidata.org/entity/Q1631941,Howard W. Odum,1884,male,Bethlehem,POINT (-83.71378 33.93206),Northern America,United States,United States Can.,1921-1945,8947,university-teacher,education
http://www.wikidata.org/entity/Q76702,Oswald von Nell-Breuning,1890,male,Trier,POINT (6.63935 49.75565),Western Europe,Germany,Germany,1921-1945,16777,university-teacher,agency
http://www.wikidata.org/entity/Q1349514,William Fielding Ogburn,1886,male,Butler,POINT (-84.2333 32.55),Northern America,United States,United States Can.,1921-1945,7905,university-teacher,education
http://www.wikidata.org/entity/Q76435,Siegfried Kracauer,1889,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1921-1945,16759,writer,education
http://www.wikidata.org/entity/Q60933144,Mary Mims,1882,female,Minden,POINT (-93.286833 32.615417),Northern America,United States,United States Can.,1921-1945,15341,other,education
http://www.wikidata.org/entity/Q11718708,Jan Piwowarczyk,1889,male,Brzeźnica,POINT (19.6333 49.9667),Eastern Europe,Poland,Poland,1921-1945,5839,other,education
http://www.wikidata.org/entity/Q7933788,Virgil Madgearu,1887,male,Galați,POINT (28.0425 45.423333),Eastern Europe,Romania,Central Europe,1921-1945,16889,politician,publisher
http://www.wikidata.org/entity/Q794543,Sreten V. Vukosavljević,1881,male,Prijepolje,POINT (19.651389 43.543889),Southern Europe,Serbia,Central Europe,1921-1945,16905,university-teacher,publisher
http://www.wikidata.org/entity/Q60208,Karl Korsch,1886,male,Tostedt,POINT (9.716667 53.283333),Western Europe,Germany,Germany,1921-1945,15227,university-teacher,education
http://www.wikidata.org/entity/Q11066247,Bedřich Vašek,1882,male,Rožnov pod Radhoštěm,POINT (18.143045 49.458517),Eastern Europe,Czechia,Czechia,1921-1945,1232,university-teacher,publisher
http://www.wikidata.org/entity/Q7960721,Wajiro Kon,1888,male,Aomori Prefecture,POINT (140.740556 40.824611),Eastern Asia,Japan,Japan,1921-1945,16908,other,education
http://www.wikidata.org/entity/Q60195435,Constantine Panunzio,1884,male,Molfetta,POINT (16.6 41.2),Southern Europe,Italy,Italy,1921-1945,15225,university-teacher,education
http://www.wikidata.org/entity/Q778897,Georges Davy,1883,male,Bernay,POINT (0.598333 49.088611),Western Europe,France,France,1921-1945,16821,other,institution
http://www.wikidata.org/entity/Q1036829,Carl August Emge,1886,male,Hanau,POINT (8.916944 50.132778),Western Europe,Germany,Germany,1921-1945,245,university-teacher,publisher
http://www.wikidata.org/entity/Q153020,José Ortega y Gasset,1883,male,Madrid,POINT (-3.703333 40.416944),Southern Europe,Spain,Spain Port.,1921-1945,8507,university-teacher,university
http://www.wikidata.org/entity/Q1358306,Horace Kallen,1882,male,Bierutów,POINT (17.54607 51.12443),Eastern Europe,Poland,Poland,1921-1945,8000,university-teacher,education
http://www.wikidata.org/entity/Q135576,Alfred Radcliffe-Brown,1881,male,Birmingham,POINT (-1.9025 52.48),Northern Europe,United Kingdom,United Kingdom,1921-1945,7974,anthropologist,education
http://www.wikidata.org/entity/Q1583373,Hans Eckardt,1890,male,Riga,POINT (24.106944 56.9475),Eastern Europe,Latvia,Baltic States Fin. Belar.,1921-1945,8711,university-teacher,publisher
http://www.wikidata.org/entity/Q21192233,Hornell Hart,1888,male,Saint Paul,POINT (-93.093611 44.944167),Northern America,United States,United States Can.,1921-1945,10365,university-teacher,education
http://www.wikidata.org/entity/Q135477165,Yevgeny Engel,1887,male,Pyatigorsk,POINT (43.05 44.033333),European Russia,Russian Federation,Russian Federation,1921-1945,7963,university-teacher,education
http://www.wikidata.org/entity/Q1039736,Carl Mennicke,1887,male,Elberfeld,POINT (7.149167 51.257222),Western Europe,Germany,Germany,1921-1945,270,university-teacher,agency
http://www.wikidata.org/entity/Q2707044,Christopher Dawson,1889,male,Hay-on-Wye,POINT (-3.131389 52.075833),Northern Europe,United Kingdom,United Kingdom,1921-1945,11208,university-teacher,education
http://www.wikidata.org/entity/Q1277457,Earle Edward Eubank,1887,male,Columbia,POINT (-92.33407 38.95171),Northern America,United States,United States Can.,1921-1945,7207,university-teacher,education
http://www.wikidata.org/entity/Q20739093,Eugeniu Sperantia,1888,male,Bucharest,POINT (26.097778 44.413361),Eastern Europe,Romania,Central Europe,1921-1945,10224,philosopher,publisher
http://www.wikidata.org/entity/Q1605922,Henri Lévy-Bruhl,1884,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1921-1945,8829,university-teacher,education
http://www.wikidata.org/entity/Q94096883,Georges Smets,1881,male,Molenbeek-Saint-Jean,POINT (4.338611 50.854722),Western Europe,Belgium,Belgium Netherl.,1921-1945,17843,historian,university
http://www.wikidata.org/entity/Q7029304,Nicolae Petrescu-Comnen,1881,male,Bucharest,POINT (26.097778 44.413361),Eastern Europe,Romania,Central Europe,1921-1945,16328,university-teacher,publisher
http://www.wikidata.org/entity/Q70867,Kurt Riezler,1882,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1921-1945,16370,university-teacher,agency
http://www.wikidata.org/entity/Q19287602,Karl Demeter,1889,male,Marktoberdorf,POINT (10.616667 47.766667),Western Europe,Germany,Germany,1921-1945,9839,university-teacher,agency
http://www.wikidata.org/entity/Q711321,Arthur Salz,1881,male,Stod,POINT (13.164784 49.639196),Eastern Europe,Czechia,Czechia,1921-1945,16389,university-teacher,publisher
http://www.wikidata.org/entity/Q5202134,Czesław Znamierowski,1888,male,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1921-1945,13841,philosopher,publisher
http://www.wikidata.org/entity/Q75952,Robert Redslob,1882,male,Strasbourg,POINT (7.752222 48.573333),Western Europe,France,France,1921-1945,16723,university-teacher,university
http://www.wikidata.org/entity/Q12744342,Ștefan Zeletin,1882,male,Burdusaci,POINT (27.403401 46.369134),Eastern Europe,Romania,Central Europe,1921-1945,7191,political-scientist,publisher
http://www.wikidata.org/entity/Q1609105,Herbert Schöffler,1888,male,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1921-1945,8857,university-teacher,publisher
http://www.wikidata.org/entity/Q318029,Karl Polanyi,1886,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1921-1945,12114,university-teacher,education
http://www.wikidata.org/entity/Q990849,Ernest Burgess,1886,male,Tilbury,POINT (-82.4319 42.2583),Northern America,Canada,United States Can.,1921-1945,18984,teacher,education
http://www.wikidata.org/entity/Q6241437,Robert Wikman,1886,male,Vaasa,POINT (21.615278 63.095833),Northern Europe,Finland,Baltic States Fin. Belar.,1921-1945,15607,university-teacher,university
http://www.wikidata.org/entity/Q15429381,Manuel Conrad Elmer,1886,male,Monroe,POINT (-89.64083 42.59889),Northern America,United States,United States Can.,1921-1945,8532,university-teacher,education
http://www.wikidata.org/entity/Q184992,Bronisław Malinowski,1884,male,Kraków,POINT (19.937222 50.061389),Eastern Europe,Poland,Poland,1921-1945,9622,university-teacher,education
http://www.wikidata.org/entity/Q1364566,Johann Wilhelm Mannhardt,1883,male,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1921-1945,8068,university-teacher,university
http://www.wikidata.org/entity/Q1339072,Emory S. Bogardus,1882,male,Belvidere,POINT (-88.840555 42.256667),Northern America,United States,United States Can.,1921-1945,7809,university-teacher,education
http://www.wikidata.org/entity/Q65589,Alexander Rüstow,1885,male,Wiesbaden,POINT (8.24 50.0825),Western Europe,Germany,Germany,1921-1945,15986,university-teacher,publisher
http://www.wikidata.org/entity/Q1871426,Louis Gernet,1882,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1921-1945,9715,university-teacher,education
http://www.wikidata.org/entity/Q104599,Götz Briefs,1889,male,Eschweiler,POINT (6.283333 50.816667),Western Europe,Germany,Germany,1921-1945,326,university-teacher,education
http://www.wikidata.org/entity/Q12742452,Traian Brăileanu,1882,male,Bilca,POINT (25.76353 47.92994),Eastern Europe,Romania,Central Europe,1921-1945,7188,politician,publisher
http://www.wikidata.org/entity/Q73172,Hans Freyer,1887,male,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1921-1945,16533,university-teacher,education
http://www.wikidata.org/entity/Q195085,Nels Anderson,1889,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1921-1945,9893,university-teacher,education
http://www.wikidata.org/entity/Q66732,Eugen Rosenstock-Huessy,1888,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1921-1945,16101,university-teacher,education
http://www.wikidata.org/entity/Q89404,Jacob L. Moreno,1889,male,Bucharest,POINT (26.097778 44.413361),Eastern Europe,Romania,Central Europe,1921-1945,17315,writer,other
http://www.wikidata.org/entity/Q55629231,Daniel Essertier,1888,male,Lille,POINT (3.0575 50.631944),Western Europe,France,France,1921-1945,14292,psychologist,publisher
http://www.wikidata.org/entity/Q122517,Ludwig Heyde,1888,male,Dresden,POINT (13.738144 51.049329),Western Europe,Germany,Germany,1921-1945,6421,university-teacher,publisher
http://www.wikidata.org/entity/Q920421,Marcel Granet,1884,male,Luc-en-Diois,POINT (5.452778 44.615),Western Europe,France,France,1921-1945,17514,university-teacher,education
http://www.wikidata.org/entity/Q968167,Alexander Chayanov,1888,male,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1921-1945,18812,writer,academy
